album_id,album_name,genre,clip_album_name_visible,clip_one_person,clip_multiple_people,clip_illustrated_cover,clip_side_profile,clip_studio_photo,clip_band_name_visible,clip_two_people,clip_calm_vibe,clip_portrait,clip_guitar,clip_urban_scene,clip_graphic_design,clip_drums,clip_energetic_vibe,clip_text_heavy_design,clip_microphone,clip_logo_visible,clip_text_overlay,clip_outdoor_scene,clip_dark_mood,clip_full_body_shot,clip_sad_vibe,clip_artistic,clip_musical_instruments,clip_stage_performance,clip_happy_vibe,clip_portrait_orientation,clip_simple_design,clip_nostalgic_feeling,clip_city_streets,clip_abstract_art,clip_mysterious_vibe,clip_neutral_mood,clip_modern_style,clip_bright_mood,clip_mountain_scene,clip_color_photography,clip_realistic_photo,clip_group_photo,clip_angry_vibe,clip_piano,clip_surreal_design,clip_psychedelic_design,clip_photographic,clip_water_scene,clip_band_members,clip_complex_design,clip_minimalist_design,clip_indoor_scene,clip_desert_scene,clip_vintage_style,clip_landscape_orientation,clip_black_and_white_photography,clip_high_contrast,clip_low_contrast,clip_concert_scene,clip_abstract_background,clip_no_people,clip_silhouette,clip_maximalist_design,clip_beach_scene,clip_close_up_shot,clip_natural_lighting,clip_nature_scene,clip_forest_scene,clip_dramatic_lighting
1kLl5rrXewZ0SP0wcNSWcc,Leave Her,sampling,0.43119006726625925,0.00039494450032413384,0.008829892733634746,0.019929557314385806,0.002102154857918352,0.00069572492784237,0.004742242421058111,0.00014116708364438668,0.09883528352678893,0.0004814399952823715,0.000429319301711308,0.0002801527860746535,0.019257439106345264,0.0024909366072092347,0.039864964527915034,0.04091882253365713,0.000689901333915797,0.00018276312747259594,0.05286773816836577,0.0001670560434855428,0.15033844532328605,0.00022710349195858984,0.3156384415867787,0.029014699545685054,0.00012352010369415332,0.0014948545304791553,0.015087570119213045,0.00026455490398667384,0.003028729271015343,0.002012632250315934,0.0003847642430342103,0.009910821264388817,0.026593687492798997,0.006897379792952372,0.0007306170135620478,0.000519442616400856,2.3000199623824123e-06,0.0009101336552091558,0.011488284852209837,5.3513873637792474e-05,0.28267773424685805,0.0028384108893676195,0.000712081219753478,0.00013058238900990653,0.0023061773154101936,7.079479980332192e-05,0.00026831765154351913,0.006625867619061982,0.0012554278411082973,0.00022100095592990859,3.6154404520481436e-06,4.458544945439536e-05,2.127374508681954e-05,0.0013958810392183001,0.009079950660037434,0.00559231972152475,0.0008869233473305046,0.00019005695626461407,0.000233775561570378,0.0003088242173928317,0.0006549391024002645,3.6818283688998586e-06,0.00011789032707502035,0.0014353537335202447,2.568510340940393e-06,1.1831036258248084e-06,0.0016295523299894434
1dwo7QqEHtUeFs6qz2pNm2,Ganger,rap,0.7158603389620517,0.0008533408447605257,0.004758415528500544,0.12310661088601177,0.000304922938697572,0.0005028942011854727,0.004168053310479836,2.5332625973934397e-05,0.011362054639020519,0.000861318053489034,0.003591961223743985,0.0004761205772073748,0.049668208220694794,0.0008599041862737638,0.06697985400916975,0.020129513200763373,0.00409781393695058,0.00022713752929303464,0.011383303946740572,0.00018697908888722903,0.001299953396703364,0.0009871083026950058,0.014044783892070322,0.02304711769437287,0.00015330590006920174,0.0006865971731149187,0.0024989465685473803,0.0005707321911484994,0.003064266939369115,0.006744922688046749,0.0003692915121472182,0.0072677222920743125,0.0007226479134983931,0.00015367037856395553,0.00044415174447978825,0.001949382047169654,1.1605480560290388e-05,0.00044319365342882264,0.0001021197982302138,0.00020552195331339105,0.06825866354918524,0.009045244669070267,0.002216286864731768,0.007998801115388988,0.00048807471006448634,3.1958416414608966e-05,9.316822248135265e-06,0.028064981945097506,0.0020591744723488423,3.1801193200024896e-05,8.737617575127632e-06,5.557181995317306e-05,4.0390236261447436e-05,7.844138565674109e-07,0.002483357662750383,0.002066088933262974,0.00016941402241329686,0.002694312724431038,4.326355504517233e-05,6.315809969174417e-06,0.009088962356563863,9.932391008785912e-06,0.0004426886320444637,0.0011110629160191161,1.027831963697293e-05,1.8516200784854682e-06,3.529525169060043e-05
3qvrVAm0dXvo6Uwn855H82,Jesus Changed My Life,christian,0.03228591220988308,0.005486519961981303,0.00667311848236017,0.0007027044611427422,0.022545519066537834,0.3282038344672985,0.014997890075839798,0.0037294080383265507,0.003949442076814499,1.0,0.0011472155993007794,0.007036632329356,0.0057698461803995064,0.009794663503672401,0.007164178527027014,0.0006109873313090502,0.003596173448743596,0.00030670182180531286,0.0007189707969715909,0.0024580606937947046,0.011169095615049758,0.00791642052119944,0.0022107347971537183,0.020263376929155395,0.0012064420946751528,0.0046095891482087654,0.0020329663616001268,0.10511373778724308,0.0005827681942148539,0.001006457138268132,0.00029940629688566297,0.003651602333390182,0.018548648316585314,0.011094802357863169,0.030511322784695497,0.003005908284857915,0.0019164686927252712,0.23130819087639842,0.003503652040797007,0.00016503762521330632,0.00836831066093986,0.007322295692022331,0.0037101218102248636,0.001363902164181956,0.0037452731507045113,0.002332721782066688,0.04348493083541155,0.004619407764331397,0.0014796516002767348,0.0013469694921736423,0.0028892216917577977,0.005062188726823889,0.0006964292030421315,0.000369294684858119,0.030699518604512227,0.031231493335341604,0.007730779891595502,0.00013673157800352472,0.0008249848231859301,0.00016120636285095165,0.051406192856301026,0.0001691497718408844,0.020784118618979237,0.008183779752737964,0.0020570970126770924,0.0012169822133815736,0.018858963847007342
1BOZNMzXTIkz8nUfGCxfpe,From The Start,jazz,0.002046059917702585,0.0013517197719795418,0.0010027325346445588,0.0012122442623295135,0.0777508742335497,0.023347386088194182,0.00015818232981184047,0.00040283428309420045,0.009769228863741326,0.021796557698643578,0.00023613853645860578,0.017925548969312394,0.0013536176521356446,0.004665069481872685,0.012840569897811321,0.0005304500484323859,0.00046309718520511317,0.00018389608245396584,0.0005905700475204855,0.03053683705324212,0.0014155798182617434,0.35665135591805913,0.00032088719667183887,0.018727389406725727,0.0006543439396823436,0.004665100586750699,0.0030031936723015212,0.01210902956881963,0.005237147316757451,0.005514486532266381,0.00017579625898640048,0.018978197307095136,0.007052802179750886,0.09957549772981787,1.0,0.0215886925940714,0.00011514542883137247,0.22758699316971012,0.0026511574306159664,0.000812586919868507,0.001222079864470009,0.013705320999114517,0.01966115975682015,0.010721677496016109,0.007633347397967481,0.0006750356288220511,0.00036157571391918976,0.10438653056135655,0.004016455541956666,0.00868355665451999,0.0002684886713898899,0.32523131141352385,0.002227360886592726,0.0001340628694853641,0.050095362666961865,0.05725080304338213,0.0004816321396708703,0.0007715501358546917,0.0004972735758693327,0.0020850796726760166,0.013635886496077027,2.4736855015257456e-05,0.0011287918645721295,0.01200232981896357,0.0003469159730187057,0.0006204775342108871,0.02938424062363075
0BaIaHcyBXuOWeM4Aas4EW,Barbie The Album,electronic,0.1582599173349001,0.0025393507766045755,0.005188028675458861,0.4875524657912061,0.011747740662626896,0.0010263548084443047,0.003077287370074909,0.001478603332673569,0.004860116018882425,0.0005758604282184853,0.0012494018018157542,0.003439614103866752,0.109230729416983,0.0005789633609659766,0.10700866596913941,0.03149019132833265,0.0014754030882964248,0.12527012875628785,0.011529419705979803,0.00029921174976291844,0.0026438185900008594,0.001118785644000251,0.005015919976859738,0.0042888217351463205,0.0050905280833453736,0.002536191022911137,0.01250440397912407,0.0004734446406370446,0.014053063142079459,0.014844320521777483,4.518387389995747e-05,0.011431286725985661,0.009212255609764656,0.0010254107289885527,0.004490136142268198,0.0026189753805797708,7.210556465136077e-06,0.00022190437640517912,2.1654040989959758e-05,0.00021402073477313523,0.013322714125924388,0.0019693880868776547,0.0035411932507686495,0.004664495418464099,0.0025704130695799908,0.0002804539298469035,0.003808114020007011,0.06498798792915841,0.014755413290346723,6.976401542981706e-05,5.7815365734085095e-05,0.001115266347803499,0.00045042229247079234,2.040382454980275e-05,0.0015545329705813355,0.007682939070509228,0.0007322025078196237,0.001195236244317301,0.0008310186642582111,0.0073698965980682355,0.0058212197892593374,0.00021613469396634583,0.003555705381016725,0.0016104723862390225,4.7844012644350286e-05,8.937356058204775e-06,0.0007415794265259243
09eLFhImEeeEDKlaLznMOv,Rolling Up the Welcome Mat (For Good),country,0.08447567784455784,0.00015139227829055372,0.010241734802205775,0.35058987756401655,0.0001318600670309008,0.001437177956229755,0.01144749299443765,7.194342155106772e-05,0.09907978345393689,0.0005387213946944818,0.0005672813453348929,0.024801709253236305,0.08277436363982725,0.025981039504355884,0.045878012317629495,0.12317523363596905,0.00031885638027772577,0.0014333157051341038,0.0031886356042981566,0.0019610324065295905,0.00323242357529847,0.0005767249565797069,0.00532946162922724,0.008560181797400056,0.03924759884638976,0.010877892258260633,0.13280360516060277,0.008090658592827354,0.01719285448767644,0.04302425363969086,0.0009786641270273294,0.015561780144683752,0.06079249430937329,0.4182765118244048,0.034328335383346856,0.007733275988031684,0.00046038062304888845,0.00024010224993646276,0.00016447804759907862,0.0017944290828891148,0.0017266601481909156,0.08683495972631176,0.031968481228773625,0.007085241877735713,0.0005705884245152472,5.184774699010108e-05,0.016057597343292374,0.023766398827929355,0.05265508241191622,0.011903557179051167,0.00017684257172599256,0.0010329525422270959,0.006923365410894625,0.00015767836814937325,0.0017898408646273606,0.00830332079607319,0.00862981627895315,0.005637720762452302,8.370388350899254e-06,6.263515332571291e-05,0.010586399543664976,1.746214291040565e-05,0.0009913959036035602,0.002154581872072781,0.0002550355719221955,6.429886202453568e-05,0.0001164458020599114
6lbrHERXve89hrxuCpsJOg,PORTALS (Deluxe),portals,0.09902405801962992,0.004367471109464862,0.2989072517837962,0.06314777171371108,0.0008830982852282721,0.001598962275269721,0.005769357482843947,0.004235295807308079,0.0016510917574356228,0.14545774255794117,0.00010565479411788964,0.0005543829294373851,0.17742641623898484,0.028994287002846977,0.011990247680087407,0.10757143436768409,0.0004844174320400871,0.00793115795103484,0.0098325435684068,0.006698749025223925,0.014628886280158517,0.00352596238160157,0.003117018986771132,0.0625642870195766,0.0030628616246553063,0.0036998442862319217,0.009152379664592465,0.03542539303641507,0.0011435672314483423,0.010384617463415572,0.00024567692912886956,0.038364547285693926,0.003413447253956831,0.0036478230787504924,0.001158964551487264,0.0032304977439732603,0.0003182777969610279,0.017657163378891973,0.000693081991243875,0.001123485962774667,0.000979963175914683,0.0007118710196730558,0.3437976525559276,0.038671309449529935,0.02126445093239226,0.0008290497163562398,0.016124165383136154,0.01741183799574733,0.0021482949114376014,0.00014236552952850854,6.214525505118076e-05,0.002404850983773519,0.00029673045310244075,7.1639778097372446e-06,0.000135469172505322,0.00028245323918826013,0.0017018470238821136,0.006346622806069659,0.006576845112876399,0.0011530419515039425,0.24188244259122135,9.655476285078508e-06,0.0013801473526680378,0.011803553411502191,0.0008708698461921845,0.0008169822760678925,0.013767179959943632
5WAQTwGucEJPQLgh235Pbz,Atmosphere,indie,0.19120238671565923,0.000741471221840234,0.005109778346863483,0.05720523831858007,0.00045312689931925555,0.0010469122107825757,0.005694272372206903,0.0003071865130665097,0.37626857252956275,0.0013737475370646632,0.0005737066680040519,0.006097703515826936,0.009262534675429574,0.0865897358734934,0.23430604158075533,0.0032162944067292798,0.0012695528213140456,0.0028120757298481344,0.0011564935743475307,0.28838378246606916,0.0010511830193123603,0.0006596665995868521,0.01817931827510207,0.009216320747359447,0.0026406182723122344,0.00030797181154692497,0.048236872701428436,5.6115815517153754e-05,0.0023166796976483352,0.041746062665498046,0.00218361074476395,0.03055759870765967,0.02265421199477931,0.0018045861391714605,0.0012587991633605537,0.006593346051299006,0.002567475489147326,0.0011892958315475642,0.0001895053333821427,0.0012404059010788777,0.016195268617486904,0.0012422292931502908,0.021378359751090228,0.051373504003471564,0.0033331791301149296,0.0015730302704687182,0.0009249726717091782,0.006120851912442683,8.940747196222609e-05,0.010683328653083203,0.0003421004729268719,0.0006634457050055008,0.0008800239192533257,3.2731505420213264e-06,0.0005015302790843175,0.00015397686720207887,0.009886398424033164,0.009531928582165103,0.0003533461831006023,2.394259099066483e-05,0.008255720957564742,0.0005067581349132306,0.0004357188739951813,0.0005330923268082745,0.0023012282128477214,0.004622496137920917,4.915201014628886e-05
7CwQcswdSnPsSwQtskEmT4,The Show,pop,0.910921961096224,0.002214078209545058,0.0012889647250506255,0.04430609283960646,0.007573645510193974,0.0155793928234624,0.01360362704961845,0.001018115975458908,0.00250418516336211,0.0014784156571511207,0.004695218204705309,0.00020901285285145266,0.000419176420208796,0.0003342163700720666,0.0013216688765819449,0.00040871683238895046,0.0008503774196770361,0.00023668844530351233,0.0010365034572738382,6.120609695437209e-05,0.000984301218849133,0.0014370189344033878,0.0005744828875669034,0.006586639865435444,0.000734058069304009,0.029780450890620865,0.0008266531722700238,0.00013195801487689073,0.000530754929162791,0.0006892810989377019,3.64065399245464e-05,2.049866461400156e-05,0.00033058227043763176,0.000534790215994552,0.0004302201393412,0.0010456088437888404,0.00013765313549672496,0.00035916416723753847,6.0056790451117344e-05,0.00016975547805352318,0.00030670816603925157,0.004252743177707142,7.922515054688045e-05,5.3281463029171896e-05,0.0033237283237265197,3.776767112284425e-05,0.005322999577758725,0.00039083208374267894,0.00025707613312351125,0.0004646633300478954,0.00043785252660943176,0.0003544389666349092,3.6957217124650973e-05,5.720746599046108e-07,3.042216623247608e-05,0.00040914369995447854,0.0023105307386006614,1.1201674073558617e-05,0.00019830296059988986,0.00038319647602560325,6.091230620310211e-05,2.0008229560288922e-05,0.0009765495367075051,0.004599469204952657,8.314103994720643e-05,3.940012431361698e-05,0.00037772708378320136
7ubO2LZJZFpyhiWMZkRwcH,2000,Reggaeton,0.8352915935721783,0.0006118908464085221,0.0035295422063630955,0.0069216406472668345,7.204552976652436e-05,0.0002636692267284029,0.0029625707043795654,0.0036983978586545983,0.0016552882276624052,0.0011874303771486827,0.012113085613336608,0.005871445524215405,0.007887576201834424,0.003576292793499889,0.01364493537076815,0.012493326067874615,0.004247650861051016,0.0015039648089542387,0.0024593850965299365,0.00012170491395241182,0.012611614168792768,0.005076111560263116,0.08522113072521716,0.005509211026235418,0.001762141221620285,0.009874018453370334,0.03628743018150568,0.00186452820991575,0.0006245673897660816,0.053227499139167175,0.00030177884904862085,0.0014880301675166592,0.0013807651555384024,0.002982545797933151,0.0013806079033458604,0.0003835864184628109,3.057822453693183e-05,0.00210903734686005,0.0003608710479372095,0.00018222904620312093,0.003482442400905829,0.041802271053097355,0.0009829362183057775,0.0007893852563440352,0.001341893631448652,0.000130866958765496,0.0007745497777309116,0.0017368344197837998,0.0007973883262267267,0.00011686427015402289,3.729807449140175e-05,0.005468325154157743,1.1612693337752825e-05,4.281841504004777e-05,4.466508014322384e-05,9.851058951178625e-05,0.00013761719954531257,0.00019596316396994557,5.366497771163793e-05,8.935304551180744e-05,0.003725545934180933,1.5550910578804536e-05,0.0007962083671669507,0.0004652551200139388,9.742289033428158e-05,2.303832400378276e-05,1.57245298758916e-05
5Kt5QHJX0wnEk3A3mAApR5,90s Rap Mashup,country,0.6004982424342292,0.013403781839599718,0.19312367692733867,0.12105355458734963,0.0023479804891648466,0.0015426692085025754,0.0040010094650817386,0.003243453509612395,0.013647182342992371,0.01806892682680922,0.008078243429215936,0.04919173462596707,0.07484607809813246,0.0005367476544632257,0.05639988967612634,0.01011454746301565,0.004275804901973889,0.0006001177012621305,0.0037521518506672077,0.000675050188192338,0.0015935936151118342,0.0016713981496399289,0.012683873395078201,0.04294753068651302,0.007333812198638831,0.005794300130013671,0.011176644297901765,0.010211142568143186,0.003596146543961872,0.04962971115360521,0.016305839977178438,0.02492714195492983,0.015458344116077074,0.004383233852906146,0.009922958391361331,0.0008410658813418407,0.00035277475395884006,0.0038571151971155916,0.003381023997725621,0.00011444083821581906,0.010383658332579853,0.002641798206659983,0.00172242059352009,0.0011146677331458573,0.0012248621872614526,5.9415622362615e-05,0.002260051475334519,0.007360307969999027,0.0008120339138467143,2.8879540885377715e-05,0.0001847068784412902,0.0074040783552741084,0.000375764379155104,0.00012763913343540213,0.0018312316599973187,0.0013323778287007149,0.0004691711080338981,0.0008380775853300313,3.79339264613025e-05,0.0002893842832111863,0.017141035591409323,0.00010674414237100018,0.0006429357507191663,0.0004261201063439586,6.212859137869333e-05,1.1055826911811138e-05,9.712295581154467e-05
1ep4OEfNOhvcY85STfEtKy,Jackman.,chipmunk soul,0.9247245159533493,0.002440173866843002,0.01101697322598012,0.0011441771889574052,0.0009265180009443678,0.0004395012114784593,0.002905679038745828,0.000913950963201267,0.013705836444634476,0.00029618930975709273,0.00014857869801321462,0.003818592028014288,0.0005585374987239727,0.0011047294910307023,0.008775927711185943,0.0002672027528500343,5.974010843046252e-05,1.1806740203383086e-05,0.0005757486981765909,0.0014953145178241026,0.010322623877608402,0.0020472361595293828,0.046672725861390485,0.000506233476554797,1.3357796188086416e-05,1.5701873184983362e-05,0.0017221104599437645,0.0007761640562583263,1.8911401754809368e-05,0.0007959331409052482,0.001067752821473551,0.00019316288012149687,0.005904779736436046,0.0073869142631993205,5.577195252066528e-05,7.29288573036742e-05,0.00010817542243494687,0.0003381313453709823,0.0009132669850792333,2.709581429678526e-05,0.08132578266335555,0.0003868409596730799,9.682554135394816e-05,4.95235451002506e-06,0.00021623095438893554,2.8874432797842224e-05,3.6408334370779424e-05,0.0006765633423900317,0.0002070108616115281,3.640857443749073e-05,0.00016777966395376199,7.130341048567301e-06,8.52349287164362e-05,3.1800464590981577e-06,1.639939385284292e-05,0.00044258304617575975,2.4523768141269693e-05,1.0323725780189855e-05,0.0008754261136927126,3.5099405436497046e-06,7.767917333993174e-05,1.5808920547335762e-05,3.1482894593299864e-05,0.0017569039866838039,2.8187583938428613e-05,5.0328486240409165e-06,6.194866799463068e-05
5W30YJavMoHwG64cPD4L9C,The Beginning,k-pop,0.0005188399531522312,9.91924526204761e-06,0.0015530541293434798,0.000612460133393895,7.083676441697676e-05,0.0005350156847327014,0.0017820015511632622,8.547446887625797e-05,0.00019345785645552747,0.00026699773201596184,0.00043445270075913696,0.0003970455802979908,0.03523537570408626,0.0002664737361824901,5.358701975245537e-05,0.4794674283124109,0.0004752535336539809,0.5337897957601672,0.17748784594479755,0.0002228703749359514,1.1129768835023826e-05,0.0004186909523595062,2.8670630856907886e-05,0.0007202919841342198,0.0012105022976461126,0.0009132805150002901,7.89462236758256e-05,0.01296947761555963,0.029677254486732058,0.0007416274300280736,0.00013506066612918192,0.004010478830832979,6.317165994851295e-06,6.20580353498877e-05,0.0018395746397080349,5.899406134170546e-05,6.581304091343879e-05,0.0010634617833731323,1.3568732135640406e-05,0.00036500220593730704,0.00011931950260199041,0.0003149121042964842,0.0021014771559029893,0.008869762607390847,0.004373664677120447,0.0002561195675231153,0.0005455619966942764,0.013101836150290595,0.025852715468148966,9.651319872594443e-05,0.00019795075364629662,0.0005658803289693765,0.0011599119845656437,6.865784585803218e-05,0.00022766269683052802,0.0007308701741420548,0.00036261817651328754,0.0026315641259713096,2.1525467637200242e-05,4.2925870439910115e-06,0.012253668968377934,2.2047247071906843e-05,0.00120758665950164,4.4212781041151096e-05,4.5946779368133544e-05,0.0003928146477810049,4.248894942203317e-06
1AJrpzYu5KAbDSvmyiIUhr,The Great Escape,rap,0.32064004390166106,0.0001648876101958474,0.004287707777481553,0.38683919690789054,0.007973265155762457,3.2293249294375945e-05,0.0020053945141333676,0.00010090931715856054,0.06546257955238645,0.0015176223455948983,0.004064813190913821,0.006336945843075553,0.02879107792614804,0.0011221868040147526,0.18299043971213766,0.025733573890276026,0.00038385200744812465,0.0030683387608503015,0.0015172424437131812,0.001283824800301426,0.0006112276282307379,0.0012216099348868127,0.006308468644503783,0.012244312172110776,0.0004881811060115256,0.0017386803953875337,0.0194517267503993,0.0006457814585892791,0.005069635915537319,0.019969564865116807,0.0014779438327420361,0.004124145759840092,0.18319065514007998,0.0022508740030890975,0.001777364352983939,0.0004364234608768523,0.0002733445969343851,0.00011410977729274448,0.0001227633195850148,3.673465508391398e-05,0.0041587904235402375,0.004070158613772439,0.023041379553771675,0.002033103043279085,0.00044360697432237325,0.0006552471037610025,4.429950237711896e-05,0.00834331712841285,0.000928231102396353,0.00027084657019632114,0.004419561285527446,0.0054708643655881775,0.0010413264652900504,6.090034443372478e-06,5.0293249404131205e-05,0.0003049361139073608,0.001533183574109338,0.00047197589943291993,3.8179171638169845e-06,0.0015465614978241624,0.007012110347668383,0.0006594672278234048,0.0002456670431819305,0.0002232558805532854,0.00013723046199198705,4.485924936317374e-05,7.358692451877051e-05
3Mm1P5CEEAiuJqBclr2EyU,Ella Baila Sola,Corridos tumbados,0.16650701770835702,0.008325328496291886,0.004837380794079436,0.04666681299545352,0.00016930281055040097,0.0002963780451462582,0.018497879004179908,0.0006538238674194084,0.02845085706635674,0.00026335856929666075,0.0004861697857652351,0.00548234562489727,0.11057693906218347,0.03679943408418147,0.14519799287418153,0.4247282701140506,0.00017199991408930768,0.009243083804496087,0.018518393586089945,0.0024681186858226197,0.021897227315214606,0.0075530943860848705,0.07252136528764946,0.0026276836316400723,0.0023557267966239715,0.010246350856836416,0.11196030951860562,2.703258440644033e-05,0.22973874638671238,0.0019648413660968704,5.324474421771847e-05,0.005819264587208664,0.0034505100067482994,0.004111246246347567,0.006655431226112337,0.014915682353888833,1.328750172226861e-05,0.00041642489563426205,8.402345823864223e-05,0.00038216126079618,0.017655573075571657,0.006392611553330112,0.011189010092014182,0.004423415363988568,0.0014798262704392687,3.889442822753568e-05,0.0003778155971881828,0.016428990503382306,0.003529619512118064,0.0008780404903124967,9.427525244124009e-05,0.0004873030009589328,6.308480952660543e-06,1.3166207699802162e-05,0.0007332762279577757,0.005474186044344679,0.026779744196240577,0.010946600442932468,0.00020308656121222597,0.0001400662696885554,0.003872552285942957,8.855711746025371e-05,0.002582263247244739,0.0014884648788326938,4.5003185546986815e-05,4.356819730242185e-05,0.0006879516211333488
6tG8sCK4htJOLjlWwb7gZB,This Is Why,rock,0.22160457261197403,0.058231388976261275,0.06401430753275539,0.06221591900939319,0.011091831161527042,0.03496736446818901,0.06281939656337403,0.015398224000236672,0.018703475979512624,0.02325379482111326,0.045542720004392884,0.0011755015413844065,0.009788328278686425,0.042412164183126023,0.0764681192446215,0.01384292815175113,0.00984768463807477,0.011920212386121112,0.002494106075278105,0.0001225568099869224,0.01710077235701117,0.0021487543959258985,0.2893533488125559,0.03733850665285538,0.01242059144932673,0.013620775540913618,0.06292412893042547,0.001842959136103268,0.005460668418669119,0.04497889555374012,0.0008095876924415694,0.005073089721962539,0.05219444943063843,0.07077681335943509,0.01866294288844808,0.00938099510102646,1.1963337919974978e-05,0.0026897247543196364,0.0036958131081715495,0.0016661425357485478,0.09288102035919976,0.1100919215587014,0.001873366429378703,0.0020634375289264976,0.010536207135046535,5.1831870155236405e-05,0.3141808355018764,0.025798105614032465,0.00857901623766653,0.0006450260787778969,4.292248451981088e-05,0.0012917280543560878,4.243892341849967e-05,0.0004917938900555083,0.0016687926523936342,0.015052727898472198,0.006238552073850955,5.6708966329411725e-05,0.006389752435743689,0.000460648376924272,0.0005823899758396485,3.295781202800622e-06,0.04879500478958376,0.0039557410927725115,1.883847401067911e-05,4.175791764581465e-06,0.0014134092142474284
1a5idDFSq90ej8CzQC7YDc,Blame My Ex,indie rock,0.5748356971351474,0.0012253583172323757,0.08525889852895258,0.261478189735535,0.0005049547028876976,0.03973841747044391,0.02482430405652072,0.0004176463485355563,0.004733444580618029,0.007186960445813283,0.0013365140485743082,0.0039020036824874713,0.007630990835288855,0.0021886629520431094,0.014943356394909728,0.0004602572811366313,0.0011231125187002387,0.00025506416508053805,0.0017595945217854857,0.00034307780546142164,0.004160071484353323,0.0011225992451255298,0.03631397649902702,0.0031340071043108133,0.00019989707689510559,0.0005963312283209131,0.02120719666687046,0.0008508281751934427,0.0009004408402671202,0.00857172255675884,0.0005652711347909499,0.0003319026678717823,0.0012687795937042707,0.00844943001533979,0.014434742843775121,0.0022378522164852198,1.4935718218658788e-05,0.000886237081999453,0.002003750371897233,0.0543930019663023,0.10535332951540838,0.002686799620972781,0.000326937794717505,0.00021817274227343172,0.007355137466617056,2.114873021538326e-05,0.006268393349118377,0.0090579896756435,0.0026316191868037925,0.0001997393621636699,6.316740708948223e-05,0.0006308808618060816,1.3146534875410636e-05,3.8536086402522796e-05,0.0040258129079686344,0.004234202361304765,0.0011787822716447713,2.6745184318271253e-05,0.000249146864657292,2.732252343306205e-05,0.003239985120539917,1.322928657866784e-05,0.0018000617848089799,0.0019727188508009918,8.611938546239393e-06,3.365115375506976e-06,0.0001172783737717063
583ihCp81vt2nhHzMKOqVh,Ghibli Songs on Piano,Unknown,0.01001724284308042,0.0009437464961879457,0.0003849739512001045,0.5854491636897106,3.188689472731879e-05,0.0006006135409084861,0.0006744325558227777,0.00010518302868684366,0.013386819422488509,0.0004929155232011857,0.0010384008132702177,0.0003671956421228144,0.01078340574495123,0.00042237834197558647,0.0035473753259802534,0.0011247733323888434,3.741092388562464e-05,0.000822016516239671,0.00015871705728025785,5.7708090707152e-05,0.021236161915676736,2.5917613619859564e-05,0.011898742142232825,0.0017926621560509337,0.011697530545798421,0.001101986302978378,0.00553844326540129,0.00041330072262730344,0.011039233645500414,0.006397863611717002,5.295742710134214e-05,0.0003217869970893239,0.08519637034051104,0.007537138832005601,0.001085121625132145,0.004497132880346881,7.993580577379574e-05,0.000734203297918544,2.6035071238877326e-05,0.0001135304278779765,0.01382725028290766,1.0,0.0009654474654999383,0.000127403980055955,0.00020477104800298992,2.8861544987180364e-05,0.002091073472336992,0.0004487023979138335,0.00143966814289901,2.1801870614074438e-05,1.754937847585072e-06,0.0009292477628279484,6.361762432952938e-05,3.0506562514044532e-05,0.00018335486428943523,0.00020249382674080937,0.0007934977556682317,4.351194341464471e-06,0.0001341404435965388,3.5029493516766095e-05,0.0002558088255863802,1.4864165269496572e-06,0.0003572218402579581,0.00024352678552129857,6.0087955701020054e-05,0.00011266846227388393,0.0004106849259868275
2HxzXLKO0AvkScWYHSspQc,Stumblin' In,downtempo,0.3650156689604987,1.53045174065182e-05,0.0016756722200296102,0.007781265521963256,0.00045823023941016493,0.001622049525707202,0.004048298409427113,2.190067847219349e-05,0.10383553687741619,0.0004621686293885035,0.0004826636810746554,0.0010106983157857532,0.005005828876846312,0.002464269119955051,0.6854699038006339,0.022482270265039735,9.133846986462195e-05,0.014429569359752611,0.017381840219660286,0.000644169769128563,0.003938538467256931,0.003471795598133047,0.037160937912222185,0.02107684438843901,0.00013919532970366327,0.0051840738802563765,0.08116664852861656,0.0011472313295457753,0.011766297295245485,0.009433732910387432,0.012238720201396934,0.0033378338295204247,0.12165071906056048,0.004037329294131223,0.022626556703836127,0.009047642782019602,8.991501229234387e-05,6.50891780904787e-05,0.0019576658287408033,0.0004175337913169409,0.009853477073429564,0.011487941975456738,0.0005533230750579429,0.0007169110132324363,0.0007056083848144639,9.966038279221636e-05,0.000194576011495672,0.000984028705600806,0.001057946268636756,0.0002894679443344925,4.4019689434508025e-05,0.010582121535803977,2.1136001871082918e-05,3.595292852918158e-05,0.0004990255297965958,0.0003662299338332057,0.0003989842145987286,0.0017303820858922073,1.3220414886067324e-07,0.0018730734839555784,0.00027025329781001594,2.4846113712056033e-05,0.0017398795078641068,0.00786587597972137,4.758467111923681e-05,5.686251838661477e-05,0.0012197705848146882
